am_id,amenity,hotel_id
4686,Minibar,302163
4687,Refrigerator,302163
4688,"Electric kettle",302163
4689,"Flatscreen TV",302163
4690,"On-demand films",302163
4691,"Bath / shower",302163
4692,"Complimentary toiletries",302163
4693,"Hair dryer",302163
4694,"Landmark view",302163
4695,"Pool view",302163
4696,"Non-smoking rooms",302163
4697,Suites,302163
4698,"Family rooms",302163
4699,"Smoking rooms available",302163
4700,"Free parking",302176
4701,"Free internet",302176
4702,Pool,302176
4703,"Fitness Centre with Gym / Workout Room",302176
4704,"Bar / lounge",302176
4705,"Kids stay free",302176
4706,Babysitting,302176
4707,"Airport transportation",302176
4708,"Valet parking",302176
4709,Wifi,302176
4710,"Paid wifi",302176
4711,"Hot bath",302176
4712,"Outdoor pool",302176
4713,"Fitness / spa changing rooms",302176
4714,"Fitness classes",302176
4715,Sauna,302176
4716,Restaurant,302176
4717,"Breakfast buffet",302176
4718,"Breakfast in the room",302176
4719,"Complimentary Instant Coffee",302176
4720,"Kid-friendly buffet",302176
4721,"Swimup bar",302176
4722,"Poolside bar",302176
4723,"Shuttle bus service",302176
4724,"Car hire",302176
4725,"Taxi service",302176
4726,"Business Centre with Internet Access",302176
4727,"Conference facilities",302176
4728,"Banquet room",302176
4729,"Meeting rooms",302176
4730,Spa,302176
4731,"Facial treatments",302176
4732,"Head massage",302176
4733,Massage,302176
4734,Salon,302176
4735,"Steam room",302176
4736,"24-hour security",302176
4737,"Baggage storage",302176
4738,Concierge,302176
4739,"Currency exchange",302176
4740,Newspaper,302176
4741,"Butler service",302176
4742,Doorperson,302176
4743,"24-hour front desk",302176
4744,"Dry cleaning",302176
4745,"Laundry service",302176
4746,"Ironing service",302176
4747,Shoeshine,302176
4748,"Allergy-free room",302176
4749,"Blackout curtains",302176
4750,"Air conditioning",302176
4751,Housekeeping,302176
4752,"Interconnected rooms available",302176
4753,"Room service",302176
4754,Minibar,302176
4755,"Flatscreen TV",302176
4756,Safe,302176
4757,Telephone,302176
4758,"VIP room facilities",302176
4759,Refrigerator,302176
4760,"Non-smoking rooms",302176
4761,Suites,302176
4762,"Family rooms",302176
4763,"Smoking rooms available",302176
4764,"Free parking",302181
4765,"Free internet",302181
4766,Pool,302181
4767,"Fitness Centre with Gym / Workout Room",302181
4768,"Bar / lounge",302181
4769,"Mini golf",302181
4770,Patio,302181
4771,Babysitting,302181
4772,"Valet parking",302181
4773,Wifi,302181
4774,"Paid wifi",302181
4775,"Pool / beach towels",302181
4776,"Outdoor pool",302181
4777,"Yoga classes",302181
4778,"Yoga room",302181
4779,"Fitness / spa changing rooms",302181
4780,"Fitness classes",302181
4781,Sauna,302181
4782,"Coffee shop",302181
4783,Restaurant,302181
4784,"Breakfast available",302181
4785,"Breakfast buffet",302181
4786,"Breakfast in the room",302181
4787,"Complimentary welcome drink",302181
4788,"Kids' meals",302181
4789,"Outdoor dining area",302181
4790,"Special diet menus",302181
4791,"Poolside bar",302181
4792,"Children Activities (Kid / Family Friendly)",302181
4793,"Highchairs available",302181
4794,"Airport transportation",302181
4795,"Car hire",302181
4796,"Taxi service",302181
4797,"Business Centre with Internet Access",302181
4798,"Conference facilities",302181
4799,"Banquet room",302181
4800,"Meeting rooms",302181
4801,"Photo copier / fax In business centre",302181
4802,Spa,302181
4803,"Body wrap",302181
4804,"Couples massage",302181
4805,"Facial treatments",302181
4806,"Foot bath",302181
4807,"Foot massage",302181
4808,"Full body massage",302181
4809,"Hand massage",302181
4810,"Head massage",302181
4811,"Makeup services",302181
4812,Manicure,302181
4813,Massage,302181
4814,"Neck massage",302181
4815,Pedicure,302181
4816,Salon,302181
4817,"Steam room",302181
4818,"Waxing services",302181
4819,"24-hour security",302181
4820,"Baggage storage",302181
4821,Concierge,302181
4822,"Currency exchange",302181
4823,"Executive lounge access",302181
4824,"Gift shop",302181
4825,Newspaper,302181
4826,"Outdoor furniture",302181
4827,"Picnic area",302181
4828,Shops,302181
4829,"ATM on site",302181
4830,"Butler service",302181
4831,Doorperson,302181
4832,"First aid kit",302181
4833,Umbrella,302181
4834,"24-hour front desk",302181
4835,"Express check-in / check-out",302181
4836,"Private check-in / check-out",302181
4837,"Dry cleaning",302181
4838,"Laundry service",302181
4839,"Ironing service",302181
4840,Shoeshine,302181
4841,"Blackout curtains",302181
4842,"Air purifier",302181
4843,"Air conditioning",302181
4844,Desk,302181
4845,Housekeeping,302181
4846,Minibar,302181
4847,"Cable / satellite TV",302181
4848,"Bath / shower",302181
4849,Bathrobes,302181
4850,"Interconnected rooms available",302181
4851,"Room service",302181
4852,Safe,302181
4853,Sofa,302181
4854,Telephone,302181
4855,"VIP room facilities",302181
4856,"Wardrobe / wardrobe",302181
4857,"Bottled water",302181
4858,Iron,302181
4859,"Private bathrooms",302181
4860,"Wake-up service / alarm clock",302181
4861,Refrigerator,302181
4862,"Electric kettle",302181
4863,"Flatscreen TV",302181
4864,"On-demand films",302181
4865,"Complimentary toiletries",302181
4866,"Hair dryer",302181
4867,"City view",302181
4868,"Pool view",302181
4869,"Bridal suite",302181
4870,"Non-smoking rooms",302181
4871,Suites,302181
4872,"Family rooms",302181
4873,"Smoking rooms available",302181
4874,"Free parking",302191
4875,"Free High Speed Internet (WiFi)",302191
4876,Pool,302191
4877,"Fitness Centre with Gym / Workout Room",302191
4878,"Bar / lounge",302191
4879,"Entertainment staff",302191
4880,"Kids stay free",302191
4881,Babysitting,302191
4882,"Valet parking",302191
4883,Wifi,302191
4884,"Paid wifi",302191
4885,"Hot bath",302191
4886,"Pool / beach towels",302191
4887,"Outdoor pool",302191
4888,"Fitness / spa changing rooms",302191
4889,"Fitness classes",302191
4890,Restaurant,302191
4891,"Breakfast available",302191
4892,"Breakfast buffet",302191
4893,"Breakfast in the room",302191
4894,"Kid-friendly buffet",302191
4895,"Poolside bar",302191
4896,"Airport transportation",302191
4897,"Car hire",302191
4898,"Taxi service",302191
4899,"Business Centre with Internet Access",302191
4900,"Conference facilities",302191
4901,"Banquet room",302191
4902,"Meeting rooms",302191
4903,Spa,302191
4904,"Facial treatments",302191
4905,"Full body massage",302191
4906,Massage,302191
4907,Salon,302191
4908,"Steam room",302191
4909,"24-hour security",302191
4910,"Baggage storage",302191
4911,Concierge,302191
4912,"Currency exchange",302191
4913,"Gift shop",302191
4914,Newspaper,302191
4915,Shops,302191
4916,"Butler service",302191
4917,Doorperson,302191
4918,"24-hour front desk",302191
4919,"Express check-in / check-out",302191
4920,"Private check-in / check-out",302191
4921,"Dry cleaning",302191
4922,"Laundry service",302191
4923,"Ironing service",302191
4924,Shoeshine,302191
4925,"Allergy-free room",302191
4926,"Soundproof rooms",302191
4927,"Air conditioning",302191
4928,"Additional bathroom",302191
4929,Housekeeping,302191
4930,"Interconnected rooms available",302191
4931,Minibar,302191
4932,"Flatscreen TV",302191
4933,Bathrobes,302191
4934,"Private balcony",302191
4935,"Room service",302191
4936,Safe,302191
4937,"VIP room facilities",302191
4938,Iron,302191
4939,"Wake-up service / alarm clock",302191
4940,Refrigerator,302191
4941,"On-demand films",302191
4942,"Bridal suite",302191
4943,"Non-smoking rooms",302191
4944,Suites,302191
4945,"Family rooms",302191
4946,"Smoking rooms available",302191
4947,"Free parking",302332
4948,"Free internet",302332
4949,Pool,302332
4950,"Fitness Centre with Gym / Workout Room",302332
4951,"Free breakfast",302332
4952,"Nightclub / DJ",302332
4953,"Kids stay free",302332
4954,Babysitting,302332
4955,"Valet parking",302332
4956,Wifi,302332
4957,"Paid wifi",302332
4958,"Outdoor pool",302332
4959,"Fitness / spa changing rooms",302332
4960,Sauna,302332
4961,"Bar / lounge",302332
4962,Restaurant,302332
4963,"Breakfast buffet",302332
4964,"Complimentary Instant Coffee",302332
4965,"Kid-friendly buffet",302332
4966,"Swimup bar",302332
4967,"Poolside bar",302332
4968,"Car hire",302332
4969,"Taxi service",302332
4970,"Business Centre with Internet Access",302332
4971,"Conference facilities",302332
4972,"Banquet room",302332
4973,"Meeting rooms",302332
4974,Spa,302332
4975,Salon,302332
4976,"24-hour security",302332
4977,"Baggage storage",302332
4978,Concierge,302332
4979,"Currency exchange",302332
4980,Newspaper,302332
4981,Doorperson,302332
4982,"24-hour front desk",302332
4983,"Dry cleaning",302332
4984,"Laundry service",302332
4985,"Self-serve laundry",302332
4986,"Ironing service",302332
4987,"Air conditioning",302332
4988,Desk,302332
4989,"Dining area",302332
4990,Housekeeping,302332
4991,"Coffee / tea maker",302332
4992,Minibar,302332
4993,"Cable / satellite TV",302332
4994,"Walk-in shower",302332
4995,"Interconnected rooms available",302332
4996,"Room service",302332
4997,Safe,302332
4998,"Seating area",302332
4999,"Separate living room",302332
5000,Telephone,302332
5001,"VIP room facilities",302332
5002,"Wardrobe / wardrobe",302332
5003,Iron,302332
5004,Refrigerator,302332
5005,"Electric kettle",302332
5006,"Flatscreen TV",302332
5007,"Bath / shower",302332
5008,"Complimentary toiletries",302332
5009,"Hair dryer",302332
5010,"City view",302332
5011,"Landmark view",302332
5012,"Pool view",302332
5013,"Non-smoking rooms",302332
5014,Suites,302332
5015,"Family rooms",302332
5016,"Smoking rooms available",302332
5017,"Free parking",302373
5018,"Free High Speed Internet (WiFi)",302373
5019,"Hot bath",302373
5020,"Fitness Centre with Gym / Workout Room",302373
5021,"Bar / lounge",302373
5022,"Airport transportation",302373
5023,"Business Centre with Internet Access",302373
5024,"Conference facilities",302373
5025,Wifi,302373
5026,Restaurant,302373
5027,"Breakfast available",302373
5028,"Breakfast buffet",302373
5029,"Breakfast in the room",302373
5030,"Car hire",302373
5031,"Taxi service",302373
5032,"Banquet room",302373
5033,"Meeting rooms",302373
5034,"24-hour security",302373
5035,"Baggage storage",302373
5036,Concierge,302373
5037,Doorperson,302373
5038,"24-hour front desk",302373
5039,"Dry cleaning",302373
5040,"Laundry service",302373
5041,"Ironing service",302373
5042,Shoeshine,302373
5043,"Air conditioning",302373
5044,"Room service",302373
5045,Safe,302373
5046,Minibar,302373
5047,"Flatscreen TV",302373
5048,"Non-smoking rooms",302373
5049,Suites,302373
5050,"Family rooms",302373
5051,"Smoking rooms available",302373
5052,"Free parking",304212
5053,"Free High Speed Internet (WiFi)",304212
5054,Pool,304212
5055,"Fitness Centre with Gym / Workout Room",304212
5056,"Bar / lounge",304212
5057,"Entertainment staff",304212
5058,Babysitting,304212
5059,"Airport transportation",304212
5060,"Valet parking",304212
5061,Wifi,304212
5062,"Paid wifi",304212
5063,"Hot bath",304212
5064,"Pool / beach towels",304212
5065,"Outdoor pool",304212
5066,"Fitness / spa changing rooms",304212
5067,"Fitness classes",304212
5068,Restaurant,304212
5069,"Breakfast buffet",304212
5070,"Breakfast in the room",304212
5071,"Special diet menus",304212
5072,"Poolside bar",304212
5073,"Car hire",304212
5074,"Taxi service",304212
5075,"Business Centre with Internet Access",304212
5076,"Conference facilities",304212
5077,"Banquet room",304212
5078,"Meeting rooms",304212
5079,Spa,304212
5080,"Facial treatments",304212
5081,Massage,304212
5082,Salon,304212
5083,"Steam room",304212
5084,"24-hour security",304212
5085,"Baggage storage",304212
5086,Concierge,304212
5087,"Currency exchange",304212
5088,"Gift shop",304212
5089,Newspaper,304212
5090,"Butler service",304212
5091,Doorperson,304212
5092,"24-hour front desk",304212
5093,"Express check-in / check-out",304212
5094,"Private check-in / check-out",304212
5095,"Dry cleaning",304212
5096,"Laundry service",304212
5097,"Ironing service",304212
5098,Shoeshine,304212
5099,"Allergy-free room",304212
5100,"Soundproof rooms",304212
5101,"Air conditioning",304212
5102,"Additional bathroom",304212
5103,Housekeeping,304212
5104,"Interconnected rooms available",304212
5105,Minibar,304212
5106,"Flatscreen TV",304212
5107,"Private balcony",304212
5108,"Room service",304212
5109,Safe,304212
5110,"VIP room facilities",304212
5111,Iron,304212
5112,"Laptop safe",304212
5113,"Wake-up service / alarm clock",304212
5114,"On-demand films",304212
5115,"Non-smoking rooms",304212
5116,Suites,304212
5117,"Family rooms",304212
5118,"Smoking rooms available",304212
5119,"Free parking",304385
5120,"Free High Speed Internet (WiFi)",304385
5121,"Fitness Centre with Gym / Workout Room",304385
5122,"Free breakfast",304385
5123,Billiards,304385
5124,"Kids stay free",304385
5125,"Children Activities (Kid / Family Friendly)",304385
5126,"Airport transportation",304385
5127,"Secured parking",304385
5128,Wifi,304385
5129,"Bar / lounge",304385
5130,Restaurant,304385
5131,"Breakfast buffet",304385
5132,"Breakfast in the room",304385
5133,"Kid-friendly buffet",304385
5134,"Snack bar",304385
5135,"Highchairs available",304385
5136,"Car hire",304385
5137,"Taxi service",304385
5138,"Business Centre with Internet Access",304385
5139,"Conference facilities",304385
5140,"Banquet room",304385
5141,"Meeting rooms",304385
5142,"24-hour security",304385
5143,"Baggage storage",304385
5144,Concierge,304385
5145,"Currency exchange",304385
5146,"Gift shop",304385
5147,Newspaper,304385
5148,"Outdoor furniture",304385
5149,"Picnic area",304385
5150,"Shared lounge / TV area",304385
5151,"Butler service",304385
5152,Doorperson,304385
5153,"24-hour front desk",304385
5154,"Dry cleaning",304385
5155,"Laundry service",304385
5156,"Self-serve laundry",304385
5157,"Ironing service",304385
5158,Shoeshine,304385
5159,"Allergy-free room",304385
5160,"Blackout curtains",304385
5161,"Air conditioning",304385
5162,"Interconnected rooms available",304385
5163,"Room service",304385
5164,Safe,304385
5165,Minibar,304385
5166,"Flatscreen TV",304385
5167,Sofa,304385
5168,"VIP room facilities",304385
5169,"Bottled water",304385
5170,Iron,304385
5171,"City view",304385
5172,"Bridal suite",304385
5173,"Non-smoking rooms",304385
5174,Suites,304385
5175,"Family rooms",304385
5176,"Smoking rooms available",304385
5177,"Free parking",304387
5178,"Free internet",304387
5179,Pool,304387
5180,"Fitness Centre with Gym / Workout Room",304387
5181,"Free breakfast",304387
5182,"Airport transportation",304387
5183,"Business Centre with Internet Access",304387
5184,"Conference facilities",304387
5185,Parking,304387
5186,Wifi,304387
5187,"Paid wifi",304387
5188,"Hot bath",304387
5189,"Outdoor pool",304387
5190,"Fitness / spa changing rooms",304387
5191,"Bar / lounge",304387
5192,Restaurant,304387
5193,"Breakfast buffet",304387
5194,"Car hire",304387
5195,"Taxi service",304387
5196,"Banquet room",304387
5197,"Meeting rooms",304387
5198,Spa,304387
5199,Salon,304387
5200,"24-hour security",304387
5201,"Baggage storage",304387
5202,Concierge,304387
5203,"Currency exchange",304387
5204,Newspaper,304387
5205,"Butler service",304387
5206,Doorperson,304387
5207,"24-hour front desk",304387
5208,"Dry cleaning",304387
5209,"Laundry service",304387
5210,"Ironing service",304387
5211,Shoeshine,304387
5212,"Air conditioning",304387
5213,Housekeeping,304387
5214,"Room service",304387
5215,Safe,304387
5216,"VIP room facilities",304387
5217,Minibar,304387
5218,"Flatscreen TV",304387
5219,"Non-smoking rooms",304387
5220,Suites,304387
5221,"Family rooms",304387
5222,"Smoking rooms available",304387
5223,"Free parking",304399
5224,"Free High Speed Internet (WiFi)",304399
5225,Pool,304399
5226,"Fitness Centre with Gym / Workout Room",304399
5227,"Free breakfast",304399
5228,"Kids stay free",304399
5229,"Children's television networks",304399
5230,"Airport transportation",304399
5231,"Valet parking",304399
5232,Wifi,304399
5233,"Indoor pool",304399
